,Created Date,Neighborhood,Price
688,2010-12,Coney Island,
689,2010-12,Parkville/Bensonhurst,1575.0
690,2010-12,DUMBO,4200.0
691,2010-12,Ditmas Park,1616.5
692,2010-12,Downtown Brooklyn,2500.0
693,2010-12,Dyker Heights,1348.0
694,2010-12,East Brooklyn,1650.0
695,2010-12,East Flatbush,1100.0
696,2010-12,East New York,
697,2010-12,Vanderveer/Flatbush,1100.0
698,2010-12,Flatlands,
699,2010-12,Fort Greene,2425.0
700,2010-12,Gowanus,2550.0
701,2010-12,Gravesend/Homecrest,1300.0
702,2010-12,Greenpoint,2500.0
703,2010-12,Greenwood,1900.0
704,2010-12,Kensington,1600.0
705,2010-12,Manhattan Beach,
706,2010-12,Marine Park,
707,2010-12,Midwood,1300.0
708,2010-12,Mill Basin,
709,2010-12,North Brooklyn,2700.0
710,2010-12,Northwest Brooklyn,2400.0
711,2010-12,Park Slope,2395.0
712,2010-12,Prospect Heights,1925.0
713,2010-12,Prospect Lefferts Gardens,1250.0
714,2010-12,Prospect Park,2200.0
715,2010-12,Prospect Park South,
716,2010-12,Red Hook,1850.0
717,2010-12,Sheepshead Bay,2350.0
718,2010-12,South Brooklyn,1450.0
719,2010-12,Industry City/Sunset Park,1288.0
720,2010-12,Williamsburg,2723.0
721,2010-12,Windsor Terrace,1900.0
722,2010-12,Brooklyn Heights/Cobble Hill,2616.5
723,2010-12,Williamsburg/Bedford-Stuyvesant,2236.5
724,2010-12,Bath Beach/Bensonhurst,
725,2010-12,Kensington/Windsor Terrace,1750.0
726,2010-12,Carroll Gardens/Red Hook,2050.0
727,2010-12,Sheepshead Bay/Brighton Beach,2350.0
728,2010-12,Park Slope/Windsor Terrace,2147.5
729,2010-12,Park Slope/Gowanus,2472.5
730,2010-12,Bushwick/Bedford-Stuyvesant,1625.0
731,2010-12,Flatlands/Mill Basin,
732,2011-01,Bath Beach,
733,2011-01,Bay Ridge,1425.0
734,2011-01,Bedford-Stuyvesant,1700.0
735,2011-01,Parkville/Bensonhurst,
736,2011-01,Bergen Beach,
737,2011-01,Boerum Hill,2638.0
738,2011-01,Borough Park,1208.33
739,2011-01,Brighton Beach,
740,2011-01,Brooklyn,2100.0
741,2011-01,Brooklyn Heights,2600.0
742,2011-01,Brownsville,
743,2011-01,Bushwick,1695.0
744,2011-01,Canarsie,
745,2011-01,Carroll Gardens,2400.0
746,2011-01,Clinton Hill,2177.0
747,2011-01,Cobble Hill,2500.0
748,2011-01,Columbia St Waterfront District,2000.0
749,2011-01,Coney Island,
750,2011-01,Parkville/Bensonhurst,1600.0
751,2011-01,DUMBO,4100.0
752,2011-01,Ditmas Park,1595.0
753,2011-01,Downtown Brooklyn,2600.0
754,2011-01,Dyker Heights,1400.0
755,2011-01,East Brooklyn,1695.0
756,2011-01,East Flatbush,1075.0
757,2011-01,East New York,
758,2011-01,Vanderveer/Flatbush,1100.0
759,2011-01,Flatlands,
760,2011-01,Fort Greene,2400.0
761,2011-01,Gowanus,2400.0
762,2011-01,Gravesend/Homecrest,1300.0
763,2011-01,Greenpoint,1950.0
764,2011-01,Greenwood,1900.0
765,2011-01,Kensington,1625.0
766,2011-01,Manhattan Beach,
767,2011-01,Marine Park,
768,2011-01,Midwood,1275.0
769,2011-01,Mill Basin,
770,2011-01,North Brooklyn,2600.0
771,2011-01,Northwest Brooklyn,2495.0
772,2011-01,Park Slope,2498.0
773,2011-01,Prospect Heights,2300.0
774,2011-01,Prospect Lefferts Gardens,1400.0
775,2011-01,Prospect Park,2299.0
776,2011-01,Prospect Park South,
777,2011-01,Red Hook,1750.0
778,2011-01,Sheepshead Bay,2200.0
779,2011-01,South Brooklyn,1400.0
780,2011-01,Industry City/Sunset Park,1075.0
781,2011-01,Williamsburg,2800.0
782,2011-01,Windsor Terrace,2200.0
783,2011-01,Brooklyn Heights/Cobble Hill,2550.0
784,2011-01,Williamsburg/Bedford-Stuyvesant,2250.0
785,2011-01,Bath Beach/Bensonhurst,
786,2011-01,Kensington/Windsor Terrace,2200.0
787,2011-01,Carroll Gardens/Red Hook,2075.0
788,2011-01,Sheepshead Bay/Brighton Beach,2200.0
789,2011-01,Park Slope/Windsor Terrace,2349.0
790,2011-01,Park Slope/Gowanus,2449.0
791,2011-01,Bushwick/Bedford-Stuyvesant,1697.5
792,2011-01,Flatlands/Mill Basin,
793,2011-02,Bath Beach,
794,2011-02,Bay Ridge,1425.0
795,2011-02,Bedford-Stuyvesant,1600.0
796,2011-02,Parkville/Bensonhurst,
797,2011-02,Bergen Beach,
798,2011-02,Boerum Hill,3000.0
799,2011-02,Borough Park,1225.0
800,2011-02,Brighton Beach,1311.0
801,2011-02,Brooklyn,2000.0
802,2011-02,Brooklyn Heights,3050.0
803,2011-02,Brownsville,
804,2011-02,Bushwick,1695.0
805,2011-02,Canarsie,
806,2011-02,Carroll Gardens,2250.0
807,2011-02,Clinton Hill,2269.0
808,2011-02,Cobble Hill,2450.0
809,2011-02,Columbia St Waterfront District,2200.0
810,2011-02,Coney Island,
811,2011-02,Parkville/Bensonhurst,1600.0
812,2011-02,DUMBO,3950.0
813,2011-02,Ditmas Park,1573.0
814,2011-02,Downtown Brooklyn,2498.0
815,2011-02,Dyker Heights,1300.0
816,2011-02,East Brooklyn,1600.0
817,2011-02,East Flatbush,1250.0
818,2011-02,East New York,
819,2011-02,Vanderveer/Flatbush,1100.0
820,2011-02,Flatlands,
821,2011-02,Fort Greene,2500.0
822,2011-02,Gowanus,2300.0
823,2011-02,Gravesend/Homecrest,1275.0
824,2011-02,Greenpoint,2200.0
825,2011-02,Greenwood,1395.0
826,2011-02,Kensington,1650.0
827,2011-02,Manhattan Beach,
828,2011-02,Marine Park,
829,2011-02,Midwood,1349.0
830,2011-02,Mill Basin,
831,2011-02,North Brooklyn,2650.0
832,2011-02,Northwest Brooklyn,2500.0
833,2011-02,Park Slope,2500.0
834,2011-02,Prospect Heights,2500.0
835,2011-02,Prospect Lefferts Gardens,1525.0
836,2011-02,Prospect Park,2350.0
837,2011-02,Prospect Park South,
838,2011-02,Red Hook,1700.0
839,2011-02,Sheepshead Bay,1525.0
840,2011-02,South Brooklyn,1395.0
841,2011-02,Industry City/Sunset Park,1500.0
842,2011-02,Williamsburg,2750.0
843,2011-02,Windsor Terrace,2150.0
844,2011-02,Brooklyn Heights/Cobble Hill,2750.0
845,2011-02,Williamsburg/Bedford-Stuyvesant,2175.0
846,2011-02,Bath Beach/Bensonhurst,
847,2011-02,Kensington/Windsor Terrace,1900.0
848,2011-02,Carroll Gardens/Red Hook,1975.0
849,2011-02,Sheepshead Bay/Brighton Beach,1418.0
850,2011-02,Park Slope/Windsor Terrace,2325.0
851,2011-02,Park Slope/Gowanus,2400.0
852,2011-02,Bushwick/Bedford-Stuyvesant,1647.5
853,2011-02,Flatlands/Mill Basin,
854,2011-03,Bath Beach,
855,2011-03,Bay Ridge,1450.0
856,2011-03,Bedford-Stuyvesant,1500.0
857,2011-03,Parkville/Bensonhurst,1300.0
858,2011-03,Bergen Beach,
859,2011-03,Boerum Hill,3125.0
860,2011-03,Borough Park,1200.0
861,2011-03,Brighton Beach,1275.0
862,2011-03,Brooklyn,2100.0
863,2011-03,Brooklyn Heights,3200.0
864,2011-03,Brownsville,
865,2011-03,Bushwick,1695.0
866,2011-03,Canarsie,
867,2011-03,Carroll Gardens,2250.0
868,2011-03,Clinton Hill,2300.0
869,2011-03,Cobble Hill,2500.0
870,2011-03,Columbia St Waterfront District,2200.0
871,2011-03,Coney Island,
872,2011-03,Parkville/Bensonhurst,1550.0
873,2011-03,DUMBO,3550.0
874,2011-03,Ditmas Park,1600.0
875,2011-03,Downtown Brooklyn,2450.0
876,2011-03,Dyker Heights,1300.0
877,2011-03,East Brooklyn,1695.0
878,2011-03,East Flatbush,1250.0
879,2011-03,East New York,
880,2011-03,Vanderveer/Flatbush,1150.0
881,2011-03,Flatlands,
882,2011-03,Fort Greene,2500.0
883,2011-03,Gowanus,2675.0
884,2011-03,Gravesend/Homecrest,1400.0
885,2011-03,Greenpoint,2300.0
886,2011-03,Greenwood,1950.0
887,2011-03,Kensington,2400.0
888,2011-03,Manhattan Beach,
889,2011-03,Marine Park,
890,2011-03,Midwood,1349.0
891,2011-03,Mill Basin,
892,2011-03,North Brooklyn,2700.0
893,2011-03,Northwest Brooklyn,2500.0
894,2011-03,Park Slope,2500.0
895,2011-03,Prospect Heights,2398.0
896,2011-03,Prospect Lefferts Gardens,1400.0
897,2011-03,Prospect Park,2400.0
898,2011-03,Prospect Park South,
899,2011-03,Red Hook,1650.0
900,2011-03,Sheepshead Bay,1350.0
901,2011-03,South Brooklyn,1425.0
902,2011-03,Industry City/Sunset Park,1650.0
903,2011-03,Williamsburg,2763.0
904,2011-03,Windsor Terrace,2013.0
905,2011-03,Brooklyn Heights/Cobble Hill,2850.0
906,2011-03,Williamsburg/Bedford-Stuyvesant,2131.5
907,2011-03,Bath Beach/Bensonhurst,1300.0
908,2011-03,Kensington/Windsor Terrace,2206.5
909,2011-03,Carroll Gardens/Red Hook,1950.0
910,2011-03,Sheepshead Bay/Brighton Beach,1312.5
911,2011-03,Park Slope/Windsor Terrace,2256.5
912,2011-03,Park Slope/Gowanus,2587.5
913,2011-03,Bushwick/Bedford-Stuyvesant,1597.5
914,2011-03,Flatlands/Mill Basin,
915,2011-04,Bath Beach,
916,2011-04,Bay Ridge,1500.0
917,2011-04,Bedford-Stuyvesant,1500.0
918,2011-04,Parkville/Bensonhurst,1300.0
919,2011-04,Bergen Beach,
920,2011-04,Boerum Hill,3000.0
921,2011-04,Borough Park,1150.0
922,2011-04,Brighton Beach,1237.5
923,2011-04,Brooklyn,2166.0
924,2011-04,Brooklyn Heights,3150.0
925,2011-04,Brownsville,
926,2011-04,Bushwick,1700.0
927,2011-04,Canarsie,
928,2011-04,Carroll Gardens,2400.0
929,2011-04,Clinton Hill,2350.0
930,2011-04,Cobble Hill,2900.0
931,2011-04,Columbia St Waterfront District,2200.0
932,2011-04,Coney Island,
933,2011-04,Parkville/Bensonhurst,1600.0
934,2011-04,DUMBO,3650.0
935,2011-04,Ditmas Park,1575.0
936,2011-04,Downtown Brooklyn,2495.0
937,2011-04,Dyker Heights,1250.0
938,2011-04,East Brooklyn,1650.0
939,2011-04,East Flatbush,1725.0
940,2011-04,East New York,
941,2011-04,Vanderveer/Flatbush,1925.0
942,2011-04,Flatlands,
943,2011-04,Fort Greene,2500.0
944,2011-04,Gowanus,2713.0
945,2011-04,Gravesend/Homecrest,1425.0
946,2011-04,Greenpoint,2425.0
947,2011-04,Greenwood,2450.0
948,2011-04,Kensington,1700.0
949,2011-04,Manhattan Beach,
950,2011-04,Marine Park,
951,2011-04,Midwood,1399.0
952,2011-04,Mill Basin,
953,2011-04,North Brooklyn,2850.0
954,2011-04,Northwest Brooklyn,2500.0
955,2011-04,Park Slope,2500.0
956,2011-04,Prospect Heights,2525.0
957,2011-04,Prospect Lefferts Gardens,1300.0
958,2011-04,Prospect Park,2473.0
959,2011-04,Prospect Park South,
960,2011-04,Red Hook,1750.0
961,2011-04,Sheepshead Bay,1350.0
962,2011-04,South Brooklyn,1500.0
963,2011-04,Industry City/Sunset Park,1500.0
964,2011-04,Williamsburg,2900.0
965,2011-04,Windsor Terrace,2050.0
966,2011-04,Brooklyn Heights/Cobble Hill,3025.0
967,2011-04,Williamsburg/Bedford-Stuyvesant,2200.0
968,2011-04,Bath Beach/Bensonhurst,1300.0
969,2011-04,Kensington/Windsor Terrace,1875.0
970,2011-04,Carroll Gardens/Red Hook,2075.0
971,2011-04,Sheepshead Bay/Brighton Beach,1350.0
972,2011-04,Park Slope/Windsor Terrace,2275.0
973,2011-04,Park Slope/Gowanus,2606.5
974,2011-04,Bushwick/Bedford-Stuyvesant,1600.0
975,2011-04,Flatlands/Mill Basin,
976,2011-05,Bath Beach,
977,2011-05,Bay Ridge,1560.0
978,2011-05,Bedford-Stuyvesant,1500.0
979,2011-05,Parkville/Bensonhurst,1350.0
980,2011-05,Bergen Beach,
981,2011-05,Boerum Hill,3598.0
982,2011-05,Borough Park,1175.0
983,2011-05,Brighton Beach,1200.0
984,2011-05,Brooklyn,2200.0
985,2011-05,Brooklyn Heights,2450.0
986,2011-05,Brownsville,
987,2011-05,Bushwick,1700.0
988,2011-05,Canarsie,1375.0
989,2011-05,Carroll Gardens,2838.0
990,2011-05,Clinton Hill,2350.0
991,2011-05,Cobble Hill,2835.0
992,2011-05,Columbia St Waterfront District,2200.0
993,2011-05,Coney Island,
994,2011-05,Parkville/Bensonhurst,1693.0
995,2011-05,DUMBO,3475.0
996,2011-05,Ditmas Park,1600.0
997,2011-05,Downtown Brooklyn,2301.0
998,2011-05,Dyker Heights,1325.0
999,2011-05,East Brooklyn,1695.0
1000,2011-05,East Flatbush,1750.0
1001,2011-05,East New York,
1002,2011-05,Vanderveer/Flatbush,1950.0
1003,2011-05,Flatlands,
1004,2011-05,Fort Greene,2500.0
1005,2011-05,Gowanus,2500.0
1006,2011-05,Gravesend/Homecrest,1450.0
1007,2011-05,Greenpoint,2500.0
1008,2011-05,Greenwood,2450.0
1009,2011-05,Kensington,1700.0
1010,2011-05,Manhattan Beach,
1011,2011-05,Marine Park,
1012,2011-05,Midwood,1500.0
1013,2011-05,Mill Basin,
1014,2011-05,North Brooklyn,2850.0
1015,2011-05,Northwest Brooklyn,2500.0
1016,2011-05,Park Slope,2573.0
1017,2011-05,Prospect Heights,2623.0
1018,2011-05,Prospect Lefferts Gardens,1550.0
1019,2011-05,Prospect Park,2500.0
1020,2011-05,Prospect Park South,
1021,2011-05,Red Hook,1837.5
1022,2011-05,Sheepshead Bay,1375.0
1023,2011-05,South Brooklyn,1500.0
1024,2011-05,Industry City/Sunset Park,1350.0
1025,2011-05,Williamsburg,2900.0
1026,2011-05,Windsor Terrace,2000.0
1027,2011-05,Brooklyn Heights/Cobble Hill,2642.5
1028,2011-05,Williamsburg/Bedford-Stuyvesant,2200.0
1029,2011-05,Bath Beach/Bensonhurst,1350.0
1030,2011-05,Kensington/Windsor Terrace,1850.0
1031,2011-05,Carroll Gardens/Red Hook,2838.0
1032,2011-05,Sheepshead Bay/Brighton Beach,1287.5
1033,2011-05,Park Slope/Windsor Terrace,2286.5
1034,2011-05,Park Slope/Gowanus,2536.5
1035,2011-05,Bushwick/Bedford-Stuyvesant,1600.0
1036,2011-05,Flatlands/Mill Basin,
1037,2011-06,Bath Beach,
1038,2011-06,Bay Ridge,1510.0
1039,2011-06,Bedford-Stuyvesant,1600.0
1040,2011-06,Parkville/Bensonhurst,1488.0
1041,2011-06,Bergen Beach,
1042,2011-06,Boerum Hill,2900.0
1043,2011-06,Borough Park,1200.0
1044,2011-06,Brighton Beach,1350.0
1045,2011-06,Brooklyn,2300.0
1046,2011-06,Brooklyn Heights,2825.0
1047,2011-06,Brownsville,
1048,2011-06,Bushwick,1600.0
1049,2011-06,Canarsie,1400.0
1050,2011-06,Carroll Gardens,2675.0
1051,2011-06,Clinton Hill,2300.0
1052,2011-06,Cobble Hill,2750.0
1053,2011-06,Columbia St Waterfront District,2300.0
1054,2011-06,Coney Island,
1055,2011-06,Parkville/Bensonhurst,1850.0
1056,2011-06,DUMBO,4000.0
1057,2011-06,Ditmas Park,1725.0
1058,2011-06,Downtown Brooklyn,2424.0
1059,2011-06,Dyker Heights,1300.0
1060,2011-06,East Brooklyn,1650.0
1061,2011-06,East Flatbush,1695.0
1062,2011-06,East New York,
1063,2011-06,Vanderveer/Flatbush,1725.0
1064,2011-06,Flatlands,
1065,2011-06,Fort Greene,2600.0
1066,2011-06,Gowanus,3100.0
1067,2011-06,Gravesend/Homecrest,1475.0
1068,2011-06,Greenpoint,2500.0
1069,2011-06,Greenwood,2000.0
1070,2011-06,Kensington,1688.0
1071,2011-06,Manhattan Beach,
1072,2011-06,Marine Park,
1073,2011-06,Midwood,1500.0
1074,2011-06,Mill Basin,
1075,2011-06,North Brooklyn,2900.0
1076,2011-06,Northwest Brooklyn,2575.0
1077,2011-06,Park Slope,2700.0
1078,2011-06,Prospect Heights,2498.0
1079,2011-06,Prospect Lefferts Gardens,1325.0
1080,2011-06,Prospect Park,2500.0
1081,2011-06,Prospect Park South,
1082,2011-06,Red Hook,1925.0
1083,2011-06,Sheepshead Bay,1413.0
1084,2011-06,South Brooklyn,1550.0
1085,2011-06,Industry City/Sunset Park,1425.0
1086,2011-06,Williamsburg,2973.0
1087,2011-06,Windsor Terrace,2175.0
1088,2011-06,Brooklyn Heights/Cobble Hill,2787.5
1089,2011-06,Williamsburg/Bedford-Stuyvesant,2286.5
1090,2011-06,Bath Beach/Bensonhurst,1488.0
1091,2011-06,Kensington/Windsor Terrace,1931.5
1092,2011-06,Carroll Gardens/Red Hook,2300.0
1093,2011-06,Sheepshead Bay/Brighton Beach,1381.5
1094,2011-06,Park Slope/Windsor Terrace,2437.5
1095,2011-06,Park Slope/Gowanus,2900.0
1096,2011-06,Bushwick/Bedford-Stuyvesant,1600.0
1097,2011-06,Flatlands/Mill Basin,
1098,2011-07,Bath Beach,
1099,2011-07,Bay Ridge,1650.0
1100,2011-07,Bedford-Stuyvesant,1650.0
1101,2011-07,Parkville/Bensonhurst,1375.0
1102,2011-07,Bergen Beach,
1103,2011-07,Boerum Hill,2800.0
1104,2011-07,Borough Park,1225.0
1105,2011-07,Brighton Beach,1623.0
1106,2011-07,Brooklyn,2350.0
1107,2011-07,Brooklyn Heights,2900.0
1108,2011-07,Brownsville,
1109,2011-07,Bushwick,1900.0
1110,2011-07,Canarsie,1525.0
1111,2011-07,Carroll Gardens,2550.0
1112,2011-07,Clinton Hill,2250.0
1113,2011-07,Cobble Hill,2750.0
1114,2011-07,Columbia St Waterfront District,2400.0
1115,2011-07,Coney Island,
1116,2011-07,Parkville/Bensonhurst,1850.0
1117,2011-07,DUMBO,4150.0
1118,2011-07,Ditmas Park,1750.0
1119,2011-07,Downtown Brooklyn,2500.0
1120,2011-07,Dyker Heights,1350.0
1121,2011-07,East Brooklyn,1700.0
1122,2011-07,East Flatbush,1963.0
1123,2011-07,East New York,
1124,2011-07,Vanderveer/Flatbush,1500.0
1125,2011-07,Flatlands,
1126,2011-07,Fort Greene,2500.0
1127,2011-07,Gowanus,2920.0
1128,2011-07,Gravesend/Homecrest,1423.0
1129,2011-07,Greenpoint,2375.0
1130,2011-07,Greenwood,2000.0
1131,2011-07,Kensington,1550.0
1132,2011-07,Manhattan Beach,
1133,2011-07,Marine Park,
1134,2011-07,Midwood,1500.0
1135,2011-07,Mill Basin,
1136,2011-07,North Brooklyn,2900.0
1137,2011-07,Northwest Brooklyn,2600.0
1138,2011-07,Park Slope,2600.0
1139,2011-07,Prospect Heights,2550.0
1140,2011-07,Prospect Lefferts Gardens,1375.0
1141,2011-07,Prospect Park,2550.0
1142,2011-07,Prospect Park South,
1143,2011-07,Red Hook,1775.0
1144,2011-07,Sheepshead Bay,1400.0
1145,2011-07,South Brooklyn,1550.0
1146,2011-07,Industry City/Sunset Park,1400.0
1147,2011-07,Williamsburg,2900.0
1148,2011-07,Windsor Terrace,2400.0
1149,2011-07,Brooklyn Heights/Cobble Hill,2825.0
1150,2011-07,Williamsburg/Bedford-Stuyvesant,2275.0
1151,2011-07,Bath Beach/Bensonhurst,1375.0
1152,2011-07,Kensington/Windsor Terrace,1975.0
1153,2011-07,Carroll Gardens/Red Hook,2162.5
1154,2011-07,Sheepshead Bay/Brighton Beach,1511.5
1155,2011-07,Park Slope/Windsor Terrace,2500.0
1156,2011-07,Park Slope/Gowanus,2760.0
1157,2011-07,Bushwick/Bedford-Stuyvesant,1775.0
1158,2011-07,Flatlands/Mill Basin,
1159,2011-08,Bath Beach,1075.0
1160,2011-08,Bay Ridge,1750.0
1161,2011-08,Bedford-Stuyvesant,1650.0
1162,2011-08,Parkville/Bensonhurst,1225.0
1163,2011-08,Bergen Beach,
1164,2011-08,Boerum Hill,2800.0
1165,2011-08,Borough Park,1300.0
1166,2011-08,Brighton Beach,1468.0
1167,2011-08,Brooklyn,2400.0
1168,2011-08,Brooklyn Heights,3000.0
1169,2011-08,Brownsville,
1170,2011-08,Bushwick,1925.0
1171,2011-08,Canarsie,1450.0
1172,2011-08,Carroll Gardens,3000.0
1173,2011-08,Clinton Hill,2304.0
1174,2011-08,Cobble Hill,3100.0
1175,2011-08,Columbia St Waterfront District,2525.0
1176,2011-08,Coney Island,
1177,2011-08,Parkville/Bensonhurst,1638.0
1178,2011-08,DUMBO,4000.0
1179,2011-08,Ditmas Park,1675.0
1180,2011-08,Downtown Brooklyn,2520.0
1181,2011-08,Dyker Heights,1300.0
1182,2011-08,East Brooklyn,1650.0
1183,2011-08,East Flatbush,2450.0
1184,2011-08,East New York,
1185,2011-08,Vanderveer/Flatbush,1175.0
1186,2011-08,Flatlands,
1187,2011-08,Fort Greene,2600.0
1188,2011-08,Gowanus,3475.0
1189,2011-08,Gravesend/Homecrest,1498.0
1190,2011-08,Greenpoint,2400.0
1191,2011-08,Greenwood,2050.0
1192,2011-08,Kensington,1600.0
1193,2011-08,Manhattan Beach,
1194,2011-08,Marine Park,
1195,2011-08,Midwood,1500.0
1196,2011-08,Mill Basin,
1197,2011-08,North Brooklyn,2857.0
1198,2011-08,Northwest Brooklyn,2715.0
1199,2011-08,Park Slope,2700.0
1200,2011-08,Prospect Heights,2700.0
1201,2011-08,Prospect Lefferts Gardens,1550.0
1202,2011-08,Prospect Park,2550.0
1203,2011-08,Prospect Park South,
1204,2011-08,Red Hook,1775.0
1205,2011-08,Sheepshead Bay,1400.0
1206,2011-08,South Brooklyn,1500.0
1207,2011-08,Industry City/Sunset Park,1400.0
1208,2011-08,Williamsburg,2900.0
1209,2011-08,Windsor Terrace,2000.0
1210,2011-08,Brooklyn Heights/Cobble Hill,3050.0
1211,2011-08,Williamsburg/Bedford-Stuyvesant,2275.0
1212,2011-08,Bath Beach/Bensonhurst,1150.0
1213,2011-08,Kensington/Windsor Terrace,1800.0
1214,2011-08,Carroll Gardens/Red Hook,2387.5
1215,2011-08,Sheepshead Bay/Brighton Beach,1400.0
1216,2011-08,Park Slope/Windsor Terrace,2350.0
1217,2011-08,Park Slope/Gowanus,3087.5
1218,2011-08,Bushwick/Bedford-Stuyvesant,1787.5
1219,2011-08,Flatlands/Mill Basin,
1220,2011-09,Bath Beach,1075.0
1221,2011-09,Bay Ridge,1750.0
1222,2011-09,Bedford-Stuyvesant,1675.0
1223,2011-09,Parkville/Bensonhurst,1250.0
1224,2011-09,Bergen Beach,
1225,2011-09,Boerum Hill,2500.0
1226,2011-09,Borough Park,1291.67
1227,2011-09,Brighton Beach,1313.0
1228,2011-09,Brooklyn,2450.0
1229,2011-09,Brooklyn Heights,3000.0
1230,2011-09,Brownsville,
1231,2011-09,Bushwick,1500.0
1232,2011-09,Canarsie,1452.17
1233,2011-09,Carroll Gardens,3500.0
1234,2011-09,Clinton Hill,2500.0
1235,2011-09,Cobble Hill,3235.0
1236,2011-09,Columbia St Waterfront District,2562.5
1237,2011-09,Coney Island,
1238,2011-09,Parkville/Bensonhurst,1825.0
1239,2011-09,DUMBO,4000.0
1240,2011-09,Ditmas Park,1575.0
1241,2011-09,Downtown Brooklyn,2500.0
1242,2011-09,Dyker Heights,1450.0
1243,2011-09,East Brooklyn,1700.0
1244,2011-09,East Flatbush,2275.0
1245,2011-09,East New York,
1246,2011-09,Vanderveer/Flatbush,1100.0
1247,2011-09,Flatlands,
1248,2011-09,Fort Greene,2600.0
1249,2011-09,Gowanus,3475.0
1250,2011-09,Gravesend/Homecrest,1250.0
1251,2011-09,Greenpoint,2300.0
1252,2011-09,Greenwood,2125.0
1253,2011-09,Kensington,1675.0
1254,2011-09,Manhattan Beach,
1255,2011-09,Marine Park,
1256,2011-09,Midwood,1473.0
1257,2011-09,Mill Basin,
1258,2011-09,North Brooklyn,2850.0
1259,2011-09,Northwest Brooklyn,2800.0
1260,2011-09,Park Slope,2800.0
1261,2011-09,Prospect Heights,2700.0
1262,2011-09,Prospect Lefferts Gardens,1600.0
1263,2011-09,Prospect Park,2700.0
1264,2011-09,Prospect Park South,
1265,2011-09,Red Hook,2012.5
1266,2011-09,Sheepshead Bay,1600.0
1267,2011-09,South Brooklyn,1500.0
1268,2011-09,Industry City/Sunset Park,1437.5
1269,2011-09,Williamsburg,2973.0
1270,2011-09,Windsor Terrace,2300.0
1271,2011-09,Brooklyn Heights/Cobble Hill,3117.5
1272,2011-09,Williamsburg/Bedford-Stuyvesant,2324.0
1273,2011-09,Bath Beach/Bensonhurst,1075.0
1274,2011-09,Kensington/Windsor Terrace,1987.5
1275,2011-09,Carroll Gardens/Red Hook,3500.0
1276,2011-09,Sheepshead Bay/Brighton Beach,1456.5
1277,2011-09,Park Slope/Windsor Terrace,2550.0
1278,2011-09,Park Slope/Gowanus,3137.5
1279,2011-09,Bushwick/Bedford-Stuyvesant,1587.5
1280,2011-09,Flatlands/Mill Basin,
1281,2011-10,Bath Beach,1188.0
1282,2011-10,Bay Ridge,1550.0
1283,2011-10,Bedford-Stuyvesant,1675.0
1284,2011-10,Parkville/Bensonhurst,1275.0
1285,2011-10,Bergen Beach,
1286,2011-10,Boerum Hill,2998.0
1287,2011-10,Borough Park,1283.33
1288,2011-10,Brighton Beach,1300.0
1289,2011-10,Brooklyn,2400.0
1290,2011-10,Brooklyn Heights,2963.0
1291,2011-10,Brownsville,
1292,2011-10,Bushwick,1725.0
1293,2011-10,Canarsie,1454.35
1294,2011-10,Carroll Gardens,2900.0
1295,2011-10,Clinton Hill,2535.0
1296,2011-10,Cobble Hill,3050.0
1297,2011-10,Columbia St Waterfront District,2600.0
1298,2011-10,Coney Island,
1299,2011-10,Parkville/Bensonhurst,1700.0
1300,2011-10,DUMBO,4000.0
1301,2011-10,Ditmas Park,1650.0
1302,2011-10,Downtown Brooklyn,2500.0
1303,2011-10,Dyker Heights,1425.0
1304,2011-10,East Brooklyn,1695.0
1305,2011-10,East Flatbush,1838.0
1306,2011-10,East New York,
1307,2011-10,Vanderveer/Flatbush,1250.0
1308,2011-10,Flatlands,
1309,2011-10,Fort Greene,2525.0
1310,2011-10,Gowanus,3055.0
1311,2011-10,Gravesend/Homecrest,1359.0
1312,2011-10,Greenpoint,2495.0
1313,2011-10,Greenwood,2650.0
1314,2011-10,Kensington,1638.0
1315,2011-10,Manhattan Beach,
1316,2011-10,Marine Park,
1317,2011-10,Midwood,1500.0
1318,2011-10,Mill Basin,
1319,2011-10,North Brooklyn,2900.0
1320,2011-10,Northwest Brooklyn,2800.0
1321,2011-10,Park Slope,2800.0
